BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
15-58876,S.M.A.A.G,None,"M. LECROISEY, Président",,,"Pépinière d'entreprises - ZA du Croissant295, rue de Jersey",50380,Saint-pair sur mer,,,,,contact@smaag.fr,,,,,,,False,False,,False,False
15-58877,Lorient Agglomération,None,Monsieur Ludovic Radiguet - Direction Infrastructures,,,CS20001,56314,Lorient Cedex,,02-90-74-74-40,,,pmoroux@agglo-lorient.fr,,,,,,,False,False,,False,False
15-58878,Commune de Tarascon,None, Monsieur le maire,,,2 place du marché - bp 303,13158,Tarascon,,04-90-91-51-17,,04-90-91-51-40,commande.publique@mairie-tarascon13.fr,http://www.tarascon.fr/,http://tarascon.e-marchespublics.com,,,,,False,False,,False,False
15-58879,Conseil Général de la Sarthe,None, le Président,,,"Hôtel du département, Place Aristide Briand",72072,Le Mans,,,,,,http://www.cg72.fr,http://www.sarthe-marchespublics.fr,,,,,False,False,,False,False
15-58880,SEMCODA,None,Monsieur le Président Directeur Général,,,50 rue du Pavillon - cs 91007A l'att de Mme VIRION - bur 1.009,1009,Bourg en Bresse,,04-74-22-83-43,,,"joelle.virion@semcoda.com,marlene.richard@semcoda.com",,,,,,,False,False,,False,False
15-58881,Le Mans Métropole - Communauté Urbaine,24720013200014, Le Président,,,"Pôle Marchés et Achats Publics, CS 40010 - 16 avenue François Mitterrand - Le Condorcet, Le Condorcet",72039,Le Mans,,(+33) 2-43-47-37-31,,(+33) 2-43-47-37-40,marches@ville-lemans.fr,http://www.lemans.fr,http://www.sarthe-marchespublics.fr,,,,,False,False,,False,False
15-58882,Les Hôpitaux du Sud Charente,None,"Mme MANEZ Christine, Directrice",,,Route de Saint Bonnet BP 50031,16300,BARBEZIEUX ST-HILAIRE,,05-45-78-78-00,,05-45-78-78-06,economat@ch-sud-charente.fr,,,,,,,False,False,,False,False
15-58883,Syndicat Rovaltain,None,Le Président,,,BP 10115,26958,Valence,,04-75-58-71-45,,04-75-85-70-57,contact@ecoparc-rovaltain.fr,http://www.ecoparc-rovaltain.fr,http://www.ecoparc-rovaltain.fr,,,,,False,False,,False,False
15-58884,CHI Toulon La Seyne sur mer,None,Cellule des Marchés,,,54 rue Henri Sainte Claire Deville CS 31412,83056,Toulon Cedex,,04-94-14-56-90,,04-94-14-56-99,cellule-marches@ch-toulon.fr,https://ch-toulon.achatpublic.com,,,,,,False,False,,False,False
15-58885,Conseil Général de l'Aude,None, Monsieur le Président du Conseil Départemental de l'Aude,,,Département de l'Aude Allée Raymond Courrière,11855,CARCASSONNE Cedex 9,,04-68-11-68-11,,04-68-11-68-93,marches@aude.fr,http://www.aude.fr,,,,,,False,False,,False,False
15-58887,SGAMI de Lille,None,M. LAMBLIN Emmanuel,,,Cité administrative - bureau des marchés -14 ème étage - porte 1405 BP 2012,59012,Lille cedex,,(+33) -03-20-62-49-10,,(+33) -03-20-62-48-74,emmanuel.lamblin@interieur.gouv.fr,,,,,,,False,False,,False,False
15-45965,Ville d'Orléans,None, Le Maire,,,Place de l'Etape,45040,Orléans,,02-38-79-22-83,,02-38-79-20-48,,http://www.orleans.fr,http://marches-publics.orleans.fr,,,,,False,False,,False,False
15-58890,commune de Roquettes,None,M. PEREZ Michel,,,"6, rue Clément Ader",31120,Roquettes,,05-61-72-84-80,,,accueil.mairie@mairie-roquettes.fr,http://www.roquettes.fr,http://www.klekoon.com,,,,,False,False,,False,False
15-58891,Ville d'Illzach,None,M. le Maire,,,"9, place de la République",68110,Illzach,,(+33) -89-62-53-00,,(+33) -89-62-33-64,smp@mairie-illzach.fr,http://www.ville-illzach.fr,https://www.marches-securises.fr,,,,,False,False,,False,False
15-58892,Commune de Noyelles-les-Seclin,None,Monsieur le Maire,,,Place Alexandre Gratte,59139,Noyelles-les-Seclin,,03-20-90-01-75,,03-20-90-64-46,contact@mairie-noyelles.fr,,,,,,,False,False,,False,False
15-58894,Cté d'Agglomération de La Rochelle,None,M. Le Président,,,6 rue St Michel CS 41287 Cedex 02,17086,La Rochelle,,,,,,,,,,,,False,False,,False,False
15-58895,Commune de Sainte-Maxime,None,Monsieur Le Maire de Sainte-Maxime,,,Boulevard des Mimosas,83120,Sainte-maxime,,04-94-79-42-59,,04-94-79-42-70,commande-publique@ste-maxime.fr,,http://www.marches-securises.fr,,,,,False,False,,False,False
15-58896,Centre Hospitalier Émile Roux,None,"M. BENNANI Samir, Directeur du Patrimoine et Logistique",,,"12, Boulevard du docteur Chantemesse BP 20352",43012,Le puy en velay cédex,,04-71-04-38-02,,04-71-04-38-90,marchespublics@ch-lepuy.fr,,http://www.achatpublic.com,,,,,False,False,,False,False
15-58897,SIVOS DE LA LANTERNE,None,Schwob william,,,1 rue de gray,25115,Pouilley les vignes,,03-81-55-40-31,,03-81-60-21-19,mairie-pouilley-les-vignes@wanadoo.fr,,https://www.boamp.fr/demat/consultation/CONS-15-58897,,,,,False,False,,False,False
15-58898,Ville de Saint-Denis,None,M. Maire Le,,,2 place victor hugo BP 269,93205,Saint-denis cédex 01,,(+33) 1-49-33-68-79,,,mp_achats@ville-saint-denis.fr,http://www.ville-saint-denis.fr,http://www.maximilien.fr,,,,,False,False,,False,False
15-58899,Ville de Troyes,None,Ville de Troyes ou son représentant,commande.publique@ville-troyes.fr,,place Alexandre IsraëlBp 767,10026,Troyes cedex,,(+33) 3-25-42-68-47,,(+33) 3-25-42-34-47,commande.publique@ville-troyes.fr,http://www.ville-troyes.fr,http://www.marches-aube.fr,http://www.marches-aube.fr,http://www.marches-aube.fr,,,False,False,,False,False
15-58900,MAIRIE DE CASTELNAU-CHALOSSE,None,Fournadet Christine,,,74 place de la chalosse,40360,Castelnau chalosse,,,,,,,,,,,,False,False,,False,False
15-58901,ville de Roquebillière,None,Monsieur le Maire ou son représentant,,,Place Corniglion Molinier,6450,roquebillière,,04-93-03-60-60,,,,,,,,,,False,False,,False,False
15-58902,Métropole de Lyon,None,Monsieur le Président de la Métropole de Lyon,,,Délégation Développement économique Emploi & Savoirs Direction ressources Service Juridique et Commande Publique 20 rue du lac CS 33569,69505,Lyon cedex 03,,,,,,http://marches.grandlyon.com,,,,,,False,False,,False,False
15-58904,Conseil Général de l'Aude,None, Monsieur le Président du Conseil Départemental de l'Aude,,,Département de l'Aude Allée Raymond Courrière,11855,CARCASSONNE Cedex 9,,04-68-11-68-11,,04-68-11-64-78,marches@aude.fr,http://marchespublics.aude.fr,,,,,,False,False,,False,False
15-58905,Ville de Tinqueux,None, Madame hannion,,,Avenue du 29 août 1944,51430,Tinqueux,,03-26-08-40-37,,03-26-08-40-39,s.hannion@ville-tinqueux.fr,,,,,,,False,False,,False,False
15-58906,Ville de Gardanne,None,M. Le Maire,,,HÔTEL DE VILLE,13120,Gardanne,,(+33) 4-42-51-79-00,,(+33) 4-42-51-78-94,marches-publics@ville-gardanne.fr,http://www.ville-gardanne.fr,http://www.gardanne.marco-web.fr,,,,,False,False,,False,False
15-58907,C.A.P.L.,None,Monsieur le Président de la Communauté d'Agglomération des Pays de Lérins,,,Communauté d'Agglomération des Pays de Lérins (C.A.P.L.) CS 50044,6414,Cannes Cedex,,04-89-82-27-00,,04-89-82-27-20,contact@agglo-paysdelerins.fr,,http://marches-securises.fr,,,,,False,False,,False,False
15-58908,Métropole Nice côte d'azur,None,M. Le président de la Métropole Nice Côte d'Azur,,,immeuble 'Le Plaza' 455 Promenade des Anglais,6200,Nice,,(+33) 4-89-98-10-00,,(+33) 4-89-98-10-33,dao@nicecotedazur.org,,,,,,,False,False,,False,False
15-58909,ville de Toulouse,None,M. de la Ville de Toulouse Le Maire,,,Hôtel de Ville 1 place du Capitole,31000,Toulouse,,05-81-91-73-41,,,marchespublics@toulouse-metropole.fr,http://marchespublics.toulouse-metropole.fr,https://cu-vdt.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-58910,SOMIMAR,None,M. le Directeur,,,Min 101avenue du marché national,13014,marseille,,04-91-10-11-96,,04-91-10-42-36,somimar@wanadoo.fr,,,,,,,False,False,,False,False
15-58912,Ville de Nîmes,None,M. Le Maire,,,Colisée 2 - 2ème étage 1 rue du Colisée Cedex 9,30947,Nîmes,,(+33) 4-34-03-57-00,,(+33) 4-34-03-57-01,commande-publique@ville-nimes.fr,,,,,,,False,False,,False,False
15-58913,ville d'Elancourt,None,Monsieur le MAIRE,,,Place du général de gaulle,78995,Elancourt,,,,,,,,,,,,False,False,,False,False
15-58914,IHEDN,None, Liger anne,,,"1, place joffre",75700,Paris sp 07,,01-44-42-81-07,,01-44-42-45-29,anne.liger@ihedn.fr,http://ihedn.e-marchespublics.com,http://ihedn.e-marchespublics.com,,,,,False,False,,False,False
15-58915,Université Blaise Pascal,None,"M. BERNARD Mathias, Président",,,34 avenue Carnot BP185,63006,Clermont-ferrand,,04-73-40-61-62,,04-73-40-61-66,,http://www.univ-bpclermont.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
15-58916,Commune d'Olonne sur Mer,None,M. le Maire,,,Rue des SablesBP23437,85340,Olonne sur Mer,,02-51-95-30-02,,02-51-33-16-44,mairie@olonnesurmer.fr,http://www.olonnesurmer.fr,https://www.marches-securises.fr,,,,,False,False,,False,False
15-58917,Communauté de Communes Alpes d'Azur,None,Marc CAMOUS,,,Place CONILMaison des Services Publics,6260,Puget-Theniers,,,,,,,,,,,,False,False,,False,False
15-58918,Ville de Bouguenais,None, Le maire de bouguenais,,,1 rue de la commune de paris 1871 - bp 4109,44341,Bouguenais cedex,,,,,marchespublics@ville-bouguenais.fr,http://www.ville-bouguenais.fr/,http://ville-bouguenais.e-marchespublics.com,,,,,False,False,,False,False
15-58919,Métropole de Lyon,None,direction de la logistique et des bâtiments,,,"20, rue du Lac - BP 3103",69399,lyon cédex 03,,,,04-26-99-30-45,,http://marches.grandlyon.com,http://marches.grandlyon.com,,,,,False,False,,False,False
15-58920,Cour d'Appel d'Orléans,None,SAR - Bureau des Marchés Publics - Mme NIVEAU,,,2 rue de Patay,45000,Orleans,,02-38-54-75-28,,,rgbmp.sar.ca-orleans@justice.fr,,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
15-58921,IHEDN,None, Liger anne,,,"1, place joffre",75700,Paris sp 07,,01-44-42-81-07,,01-44-42-45-29,anne.liger@ihedn.fr,http://ihedn.e-marchespublics.com,http://ihedn.e-marchespublics.com,,,,,False,False,,False,False
15-58922,Ville de Rennes,None,Mme La Maire,,,Hôtel de villeCS 63126,35031,Rennes cédex,,02-23-62-11-32,,,scp-commandepublique@rennesmetropole.fr,,http://marches.e-megalisbretagne.org,,,,,False,False,,False,False
15-58923,Chartres Métropole,None,Service Marchés Publics,,,Place des Halles,28019,Chartres cedex,,(+33) 2-37-23-40-64,,(+33) 2-37-23-41-80,marches.publics@agglo-ville.chartres.fr,,https://marches.agglo-chartres.fr,,,,,False,False,,False,False
15-58924,Département de Meurthe-et-Moselle,None,M. Bertrand BROCKER,,,48 Esplanade Jacques Baudot CO 900 19,54035,Nancy Cedex,,(+33) 3-83-94-50-42,,,bbrocker@departement54.fr,,,,,,,False,False,,False,False
15-58925,AP-HP - AGEPS (Achats),None,M. COHEN Michaël,Monsieur le Directeur,,Direction des Achats - Logistique bureau 105 - 1er étage - 10 rue des Fossés Saint Marcel,75005,Paris,,(+33) -01-46-69-92-56,,(+33) -01-46-69-92-57,logistique.equipements@eps.aphp.fr,,https://www.achats-hopitaux.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-58927,SYNDICAT MIXTE CITE INTERNATIONALE,None,Emmanuel gerard,,,Cité internationale de la tapisserie et de l'art tissé,23200,aubusson,,,,,,,http://www.e-marchespublics.com,,,,,False,False,,False,False
15-58928,Agence des aires marines protégées,None,"M. LE BRAS David, Agence des aires marines protégées",,,CS 42932,29229,Brest cedex 2,,02-98-33-87-67,,02-98-33-87-77,,,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
15-58929,Cuiseaux Intercom',None," Daniel bertin, président",,,Hôtel de ville,71480,Varennes saint sauveur,,03-85-60-10-95,,03-85-74-64-98,accueil@cuiseaux-intercom.fr,,,,,,,False,False,,False,False
15-58930,SGAP Ouest,None,Mme GUILLARD Catherine,,,"28, rue de la Pilate - CS 40725",35207,Rennes cedex 2,,(+33) -02-99-67-81-19,,,,https://www.marches-publics.gouv.fr,,,,,,False,False,,False,False
15-58931,Voies navigables de France,None,M. Le Directeur Territorial Nord - Pas-de-Calais de VNF,,,Direction Territoriale Nord - Pas-de-Calais - 37 rue du Plat - BP 725,59034,Lille cédex,,(+33) 3-20-15-49-70,,(+33) 3-20-15-49-71,,,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
15-58932,Lille Métropole Habitat,None,Mme la directrice générale de LMH,,,425 boulevard Gambetta,59200,Tourcoing,,(+33) 3-20-16-95-89,,,,http://www.lmh.fr,http://marches-publics.sis-france.com/lmh/index.jsp,http://marches-publics.sis-france.com/lmh/index.jsp,,,,False,False,,False,False
15-58933,Région Centre,None,M. Le Président,,,"9, rue Saint Pierre Lentin cs 94117 Cedex 1",45041,Orléans,,,,,,http://www.regioncentre.fr,https://achats.regioncentre.fr,,,,,False,False,,False,False
15-58935,Conseil général de Loire-Atlantique,None,M. Le Président du conseil départemental de Loire-Atlantique,,,"Direction patrimoine immobilier Sous-direction des opérations immobilières Service modernisation du patrimoine bati 3, quai Ceineray CS 94109 Cedex 1",44041,Nantes,,(+33) 2-40-99-11-70,,,,http://www.loire-atlantique.fr/,https://marches.loire-atlantique.fr/,,,,,False,False,,False,False
15-81337,Commune de Saint Augustin des Bois,None,Monsieur le Maire,,,2 place de l'église,49170,Saint-Augustin-des-Bois,,02-41-77-04-49,,,mairie.st-augustin49@wanadoo.fr,,http://www.achatspublics49.org,,,,,False,False,,False,False
15-58937,Cuiseaux Intercom',None," Daniel bertin, président",,,Hôtel de ville,71480,Varennes saint sauveur,,03-85-60-10-95,,03-85-74-64-98,accueil@cuiseaux-intercom.fr,,,,,,,False,False,,False,False
15-58938,Le Conseil général du Val d'Oise,None,"M. CG95 Administrateur, Le Conseil Départemental du Val d'Oise",,,"2, avenue du parc",95032,Cergy pontoise cedex,,,,,,,,,,,,False,False,,False,False
15-58939,CHU de Rouen,None,Mme du CHU-Hôpitaux de Rouen La Directrice générale,,,"1, Rue de Germont",76031,Rouen cedex,,02-32-88-80-23,,02-32-88-81-40,,https://www.achats-hopitaux.com,https://www.achats-hopitaux.com,,,,,False,False,,False,False
15-58940,Reseau des acheteurs hospitaliers IDF,None,,,,47 rue de Charonne,75011,Paris,,(+33) 1-55-78-54-54,,(+33) 1-48-07-40-29,marchespublics@resah-idf.com,http://www.resah.fr,http://www.achat-hopital.com,http://www.achat-hopital.com,http://www.achat-hopital.com,,,False,False,,False,False
15-58941,Hauts-de-Seine Habitat - OPH,None, M. Le directeur général,,,45 rue paul vaillant couturier,92532,Levallois-perret,,(+33) 1-47-57-31-77,,,marches@opdh92.fr,http://www.hautsdeseinehabitat.fr,http://hautsdeseine-habitat.e-marchespublics.com,,,,,False,False,,False,False
15-58942,COMMUNE DE CONGERVILLE-THIONVILLE,None,"Thierry GUERIN, Maire",,,5 rue des Fravilles,91740,Congerville-thionville,,01-64-95-90-22,,01-64-95-90-22,mairiecongervillethionville@wanadoo.fr,,,,,,,False,False,,False,False
15-40102,Ministère de l'éducation nationale,None,Monsieur le secrétaire général,,,"de l'enseignement supérieur et de la recherche, Secrétariat Général, Service de l'action administrative et des moyens, Mission des achats pour la Direction de l'évaluation de la prospective et de la performance",75732,Paris Cedex 15,,,,,,,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
15-79142,Ville de Vaujours,None,M. Bailly Dominique,,,20 rue Alexandre Boucher,93410,Vaujours,,01-48-61-96-75,,01-48-61-76-59,,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-58945,CNFPT,None,"Mme Mokrab Ferroudja, Centre National de la Fonction Publique Territoriale",,,"80, rue de Reuilly - CS 41232 80, rue de Reuilly - CS 41232",75578,Paris cedex 12,,01-55-27-40-05,,,,http://www.cnfpt.fr,,,,,,False,False,,False,False
15-39135,Université de La Rochelle,None, Le Président de l'Université,,,Service des Marchés Publics 23 avenue Albert Einstein BP 33060,17031,La Rochelle,,(+33) 5-46-45-91-14,,,,,,,,,,False,False,,False,False
15-58947,MAISON DE RETRAITE PUBLIQUE DE BEDOIN,None,"M. le Directeur,",,,Mandataire CITADIS6 Passage de l'Oratoire,84000,Avignon,,04-90-27-57-00,,04-90-85-90-72,appelsdoffres@citadis.fr,,http://www.achatpublic.fr,,,,,False,False,,False,False
15-58948,ville de Colomiers,None,M. Le Maire,,,"1, place Alex Raymond B.P 30330",31776,Colomiers Cedex,,,,,,,,,,,,False,False,,False,False
15-58949,Université Pierre-Mendès-France,None," Achat Pôle, Université Pierre-Mendès-France",,,151 rue des universités BP 47,38040,Grenoble cedex 9,,,,,marchespublics@upmf-grenoble.fr,http://www.upmf-grenoble.fr/,http://www.marches-publics.gouv.fr/,,,,,False,False,,False,False
15-58950,Agglomération d'Agen,None, Monsieur le président,,,8 rue andré chénier - cs 10190,47916,Agen,,(+33) 5-53-69-53-49,,(+33) 5-53-68-54-79,gaelle.martin@agglo-agen.fr,http://caa.e-marchespublics.com,,,,,,False,False,,False,False
15-58951,Ville de Sarcelles,None,"M. Pupponi François, Député-Maire",,,14 place de france,95200,Sarcelles,,01-34-38-27-88,,01-34-38-21-84,smp95200sarcelles@yahoo.fr,http://Sarcelles.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-58952,Le Conseil général du Val d'Oise,None,"M. CD95 Administrateur, Le Conseil départemental du Val d'Oise",,,"2, avenue du parc CS20201 cergy",95032,Cergy pontoise cedex,,,,,,https://marches.maximilien.fr,,,,,,False,False,,False,False
15-58953,Conseil Général de l'Aude,None, Monsieur le Président du Conseil Départemental de l'Aude,,,Département de l'Aude Allée Raymond Courrière,11855,CARCASSONNE Cedex 9,,04-68-11-68-11,,04-68-11-64-78,marches@aude.fr,http://marchespublics.aude.fr,,,,,,False,False,,False,False
15-58954,Cté D'agglomération Val de France,None,M. DE LA COMMUNAUTE D'AGGLOMERATION LE PRESIDENT,,,1 bd carnot,95400,Villiers le bel,,,,01-34-19-48-13,dgst_marche@agglo-valdefrance.fr,https://agglo-valdefrance.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2015_UZkFZ5CCk2,,,,,,False,False,,False,False
15-58955,Communauté d'Agglomération de Reims,None,Mme La Présidente,C3C Pôle Services Urbains,,Place de l'Hôtel de Ville - bureau 110 CS 80036 Place de l'Hôtel de Ville,51722,Reims cedex,,(+33) 3-26-35-61-62,,(+33) 3-26-77-73-50,c3c.psu@mairie-reims.fr,http://www.reimsmetropole.fr,https://marches.reimsmetropole.fr/,,,,,False,False,,False,False
15-58956,Bordeaux Métropole,None,Besançon Pascal,,,Esplanade Charles de Gaulle,33076,Bordeaux cedex,,05-56-99-76-92,,05-56-99-88-06,,http://www.bordeaux-metropole.fr,http://www.marchespublics-aquitaine.org,,,,,False,False,,False,False
15-58958,Conseil Régional d'Auvergne,None,M. Le Président Conseil régional,Richard Barjot,,CS90706 Boîte postale 60,63050,Clermont ferrand cedex 2,,(+33) 4-73-31-81-45,,(+33) 4-73-31-85-89,r.barjot@cr-auvergne.fr,,,,,,,False,False,,False,False
15-58959,Syndicat Interhospitalier Sud Mosellan,None,Monsieur le Secrétaire Général,,,"5 bis, rue du Général de Gaulle",57790,Lorquin,,03-87-07-03-96,,03-87-07-04-00,michele.fetter@ch-lorquin.fr,,,,,,,False,False,,False,False
15-58960,Service Technique de l'Aviation Civile,None,Mme Mathelin,,,31 avenue du Maréchal Leclerc - CS30012,94385,Bonneuil sur Marne cedex,,01-49-56-83-15,,01-49-56-80-62,stac-da-achats@aviation-civile.fr,,,,,,,False,False,,False,False
15-58961,Ville de Bidart,None,M. Le Maire,,,Place Sauveur Atchoarena,64210,Bidart,,,,,,,,,,,,False,False,,False,False
15-58962,Commune de Mandelieu-la-Napoule,None,M. Le Maire ou son Adjoint Délégué,,,avenue de la République,6210,Mandelieu-la Napoule,,,,04-92-97-35-72,marchespublics@mairie-mandelieu.fr,http://www.mandelieu.fr,http://marches-securises.fr,,,,,False,False,,False,False
15-58963,COMMUNAUTE DE COMMUNES DES 7 VALLEES,None,"M. DERAY Pascal, Président",,,"6, Rue du Général Daullé",62140,Hesdin,,,,,,,,,,,,False,False,,False,False
15-58964,CNFPT,None,"Mme PLANCHENAULT Maud, Centre National de la Fonction Publique Territoriale",,,"80, rue de Reuilly - CS 41232 80, rue de Reuilly - CS 41232",75578,Paris cedex 12,,01-55-27-44-00,,,,http://www.cnfpt.fr,,,,,,False,False,,False,False
15-58966,Cour des comptes,None,Mme AUMONT Stéphanie,,,13 rue cambon,75001,Paris,,01-72-34-17-53,,,saumont@ccomptes.fr,https://www.marches-publics.gouv.fr,,,,,,False,False,,False,False
15-38614,SMAEPA de Sierville,None,M. le président,,,20 route de renfeugères,76690,Sierville,,02-35-32-18-89,,02-35-32-33-30,smaepa-sierville2@orange.fr,,http://marchespublics.adm76.com,,,,,False,False,,False,False
15-16094,SEMAG,None,M. Le Directeur Général,,,lot Grand Camp La Rocade B.P. 289 Boisripeaux,97182,Abymes,,(+59)0 -59- 0- 9-3 -2 -3 -90,,(+59)0- 5-9 -0 -93- 2- 3- 4,,http://www.semag.fr/,https://www.eguadeloupe.com,https://www.eguadeloupe.com,https://www.eguadeloupe.com,,,False,False,,False,False
15-58969,Chambéry métropole,None,Direction des systèmes d'information mutualisés,,,130 avenue des FollazCS 82618,73026,CHAMBERY Cedex,,04-79-96-86-00,,04-79-96-86-01,,http://www.chambery-metropole.fr,https://marchespublics.chambery-metropole.fr,,,,,False,False,,False,False
15-58970,Centre Hospitalier Henri Guérin,None,M. BARTEL,,,Quartier Barnenq,83390,Pierrefeu Du Var,,,,,,,,,,,,False,False,,False,False
15-78899,Conseil Général du Calvados,None,M. BURNOUF Fabien,,,DGA Aménagement et Déplacements 1 place Gambetta BP 20520,14035,Caen cedex 1,,,,,yvette.viel@calvados.fr,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2015_P-EQLHIaug,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2015_P-EQLHIaug,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2015_P-EQLHIaug,,,,False,False,,False,False
15-58972,Conseil Gal des Alpes de Hte Provence,None,"M. SAUVAN Gilbert, Président du conseil départemental",,,13 rue du docteur romieuCS70216,4995,Digne les bains cedex 9,,,,,,http://marchespublics.cg04.fr,,,,,,False,False,,False,False
15-58973,Commune de Lainville-en-vexin,None," M. Stéphane hazan, maire",,,2 rue de la mairie,78440,Lainville-en-vexin,,01-34-75-38-30,,01-34-75-11-22,mairie.lainville@free.fr,http://www.e-marchespublics.com,,,,,,False,False,,False,False
15-58974,Ville de Saint Cirq,None,Rouzies Guy,,,Le Bourg,82300,Saint-Cirq,,05-63-93-16-20,,05-63-93-16-29,mairie.st.cirq@wanadoo.fr,,,,,,,False,False,,False,False
15-58975,Le Conseil général du Val d'Oise,None,"M. CD95 Administrateur, Le Conseil départemental du Val d'Oise",,,"2, avenue du parc CS20201 CERGY",95032,Cergy pontoise cedex,,,,,,https://marches.maximilien.fr,,,,,,False,False,,False,False
15-58976,Communauté d'Agglomération de Reims,None,"Mme C3C Pôle Services Urbains La Présidente, REIMSMETROPOLE",,,Place de l'Hôtel de Ville - Bureau 110 - CS 80036 Place de l'Hôtel de Ville,51722,Reims cedex,,03-26-77-73-47,,03-26-77-73-50,c3c.psu@mairie-reims.fr,http://www.reimsmetropole.fr,https://marches.reimsmetropole.fr/agglo-reimsmetropole,,,,,False,False,,False,False
15-58977,S.M.A.A.G,None,"M. LECROISEY, Président",,,"Pépinière d'entreprises - ZA du Croissant295, rue de Jersey",50380,Saint-pair sur mer,,,,,contact@smaag.fr,,,,,,,False,False,,False,False
15-58978,Ville d'Antony,None," SENANT Jean-Yves, Président du CCAS",,,"C.C.A.S., Place de l'Hôtel de Ville BP 60086",92161,Antony,,01-40-96-71-00,,,,http://www.ville-antony.fr,http://www.ville-antony.fr,,,,,False,False,,False,False
15-58979,Ville de Châteaudun,None, Le Maire,,,2 place du 18 Octobre,28200,Châteaudun,,02-37-45-11-91,,02-37-45-54-46,marchespublics@mairie-chateaudun.fr,http://www.ville-chateaudun.fr/,http://www.ville-chateaudun.fr/,,,,,False,False,,False,False
15-58980,Centre Hospitalier d'Albi,None, Alain Guinamant,,,22 boulevard Sibille,81013,Albi cedex 9,,05-63-47-47-47,,05-63-47-43-21,cellule.marches@ch-albi.rss.fr,,https://www.achat-hopital.com,,,,,False,False,,False,False
15-58981,Centre Hospitalier de Valence,None, le Directeur,,,"179 boulevard Maréchal Juin, Direction Achats, Travaux, Equipements, Logistique",26953,Valence,,04-75-75-72-23,,04-75-75-73-76,secdatel@ch-valence.fr,http://www.aobtp.net/chv,http://www.aobtp.net/chv,,,,,False,False,,False,False
15-58982,Commune de Saint-Denis de la Réunion,None," JAVEL François, Élu délégué aux Marchés Publics",,,"Direction de la Commande Publique, 18 rue Vallon Hoarau Sainte Clotilde",97490,Saint-Denis,,,,,achats-publics@saintdenis.re,http://www.saintdenis.re,http://www.saintdenis.re,,,,,False,False,,False,False
15-58983,Ville de Troyes,None,"M. MENUEL, Adjoint au Maire par délégation de Mr le Maire",commande.publique@ville-troyes.fr,,place Alexandre IsraëlBp 767,10026,Troyes cedex,,(+33) 3-25-42-68-47,,(+33) 3-25-42-34-47,commande.publique@ville-troyes.fr,http://www.ville-troyes.fr,http://www.marches-aube.fr,http://www.marches-aube.fr,http://www.marches-aube.fr,,,False,False,,False,False
15-58984,Conseil Général de la Dordogne,None, Monsieur le Président du Conseil départemental,,,"Service de la commande publique et des marchés, Hôtel du département - 2, rue Paul-Louis Courier, CS 11200",24019,PERIGUEUX,,05-53-45-49-20,,01-57-67-29-24,cg24.marches@dordogne.fr,http://www.cg24.fr,http://www.marchespublics.dordogne.fr,,,,,False,False,,False,False
15-58985,Ville de Choisy le Roi,None,Mme PERRIER Charlotte,,,PLACE Gabriel Peri,94607,Choisy le roi,,(+33) -01-48-92-41-88,,,marches.publics@choisyleroi.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-58986,m2A-centrales thermiques,None,,,,2 rue Pierre et Marie CurieBP 90019,68948,Mulhouse Cedex 9,,,,,,http://mulhouse-alsace.fr,http://alsacemarchespublics.eu,http://alsacemarchespublics.eu,http://alsacemarchespublics.eu,,,False,False,,False,False
