BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
15-143038,Département de l'Ain,None,M. Le Président du Conseil général,,,Laboratoire Départemental d'Analyses de l'Ain - LDA 01 Chemin de la Miche CS 70408,01012,Bourg En Bresse Cedex,,,,,,,,,,,,False,False,,False,False
15-143039,Ville de Gif sur Yvette,None,"Mlle Braux Marie, responsable marchés",,,9 square de la Mairie,91190,Gif sur yvette,,01-70-56-53-44,,01-69-18-69-10,cellule.marches@mairie-gif.fr,,,,,,,False,False,,False,False
15-143040,Département du Finistère,None,Mme la Présidente (pouvoir adjudicateur),,,"32, boulevard Dupleix CS 29029",29196,Quimper,,02-98-76-65-47,,,,,http://marches.e-megalisbretagne.org,,,,,False,False,,False,False
15-143041,SEMDO,None,,6 avenue Jean zay BP 85613 45056 Orléans cedex 1,,6 avenue Jean zay BP 85613,45056,Orleans cedex 1,,(+33) 2-38-78-00-22,,,semdo@semdo.fr,http://www.semdo.net,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-143043,Commune de NIORT,None,mairie de niort,,,1 place martin bastardcs58755,79027,niort,,,,,marches.publics@mairie-niort.fr,http://www.vivre-a-niort.com,http://www.achatpublic.com,,,,,False,False,,False,False
15-143044,CPAM de l'Isère,None,,Rédacteurs Marchés,,Service Budgets/Achats/Marchés 2 Rue des Alliés,38045,Grenoble,,,,(+33) 4-56-85-50-48,consultation-achats@cpam-isere.cnamts.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-158854,DRSID Lyon,13000190200274,Mme Le Cam Laetitia,,,BP 97423,69347,Lyon cedex 07,,(+33) 4-63-66-92-63,,(+33) 4-73-99-24-76,laetitia.le-cam@intradef.gouv.fr,,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
15-143047,Nantes Métropole,None,Mme la Présidente,,,2 cours du champ de Mars,44923,Nantes cedex 9,,(+33)2-40-99-31-53,,(+33)2-40-99-52-57,,http://www.nantes.fr,https://marchespublics.nantesmetropole.fr,,,,,False,False,,False,False
15-143049,Conseil Général de l'Yonne,None,Mlle DOMATTI Amandine,,,1 rue de l'étang Saint-Vigile,89000,Auxerre,,,,,,http://www.lyonne.com,,,,,,False,False,,False,False
15-143050,Ville de Gestel,None,"M. DAGORNE Michel, Maire",,,"1, Place Colonel Muller",56530,GESTEL,,02-97-80-12-44,,02-97-05-41-17,mairie@gestel.fr,,http://demat.centraledesmarches.com/7019428,,,,,False,False,,False,False
15-143051,Région Bretagne,None,"M. LE VAGUERESSE Jacques, Région Bretagne",,,"283, avenue du Général Patton - CS21101",35711,Rennes,,02-99-27-10-00,,,,http://www.bretagne.fr,,,,,,False,False,,False,False
15-143052,CCI Bordeaux,None,M. le Président de la C.C.I. de Bordeaux,,,17 place de la Bourse,33076,Bordeaux cedex,,05-56-79-50-24,,,npelletier@bordeaux.cci.fr,,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
15-143053,Côte d'Azur Habitat,None,"Mme Morando Sylvie, Chef du service commande publique",,,53 boulevard René Cassin,06282,Nice cedex 3,,04-93-18-76-52,,04-93-18-76-13,sylvie.morando@cda-habitat.fr,https://www.cda-habitat.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-143054,CH Robert Morlevat,None,"Mme HUART Isabelle, Centre Hospitalier",,,3 avenue Pasteur BP 28,21140,Semur en auxois,,03-80-89-64-04,,03-80-89-64-90,,,,,,,,False,False,,False,False
15-143055,Min.Défense-DCSID-SNIA,None,Monsieur le Directeur du Service national d'Ingénierie Aéroportuaire,,,"82, rue des Pyrénées",75970,Paris cédex 20,,,,,,,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
15-143056,Université Pierre et Marie Curie,None,Marie Libert,,,"4, Place JussieuTour ZamanskyBC 611",75252,Paris Cedex 05,,(+33) 1-44-27-34-99,,(+33) 1-44-27-53-59,marie.libert@upmc.fr,http://www.upmc.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
15-143057,commune de Portet sur Garonne,None,M. Le Maire,,,1 rue de l'hotel de ville,31120,Portet sur garonne,,05-61-72-00-15,,05-61-76-77-39,,http://www.portetgaronne.fr,,,,,,False,False,,False,False
15-143058,Conseil départemental de la Meuse,None,Service des Affaires Juridiques,,,place pierre françois Gossin,55012,bar le duc,,(+33) 3-29-45-77-62,,(+33) 3-29-45-77-89,saj@meuse.fr,http://www.meuse.fr,http://profilacheteur.meuse.fr,http://profilacheteur.meuse.fr,http://profilacheteur.meuse.fr,,,False,False,,False,False
15-158404,Conseil Régional Champagne Ardenne,None,Monsieur le Président du Conseil régional,,,"Direction de la gestion du patrimoine immobilier5, rue de Jéricho",51037,Châlons en Champagne Cedex,,(+33)3-26-70-31-74,,,dgpi-marches@cr-champagne-ardenne.fr,http://www.cr-champagne-ardenne.fr,https://marchespublics.cr-champagne-ardenne.fr,,,,,False,False,,False,False
15-143060,Commune de Venelles,None,Monsieur le Maire,,,Place Marius Trucy BP 90075,13614,Venelles Cedex,,(+33) 4-42-54-93-17,,(+33) 4-42-54-10-71,i.demoliere@venelles.fr,,,http://www.achatpublic.com,,,,False,False,,False,False
15-143061,EPARECA,42082955800022,Mme Vigneron Caroline,,,12 place Saint Hubert,59043,Lille cedex,,(+33) 3-28-52-05-78,,,cvigneron@epareca.org,http://www.epareca.org/,http://www.marchesonline.com,http://www.marchesonline.com,http://www.marchesonline.com,,,False,False,,False,False
15-143063,SDIS du Doubs,None, La Présidente du conseil d'administration,,,"Service Départemental d'Incendie et de Secours du Doubs 10, Chemin de la Clairière",25042,BESANCON Cedex,,03-81-85-36-00,,03-81-85-37-09,marches.publics@sdis25.fr,http://www.sdis25.fr,,,,,,False,False,,False,False
15-143064,Communauté de Communes Coeur du Var,None, Thomas PREMEL,,,Quartier Précoumin - Route de Toulon,83340,Le Luc en Provence,,(+33) 4-98-10-43-88,,(+33) 4-94-99-56-75,tpremel@coeurduvar.com,,https://www.marches-securises.fr,,,,,False,False,,False,False
15-143066,Etab Public Foncier de Normandie,None,Mme Dorléans Nathalie,,,BP 1301,76178,Rouen cedex 1,,02-35-63-77-34,,,n.dorleans@epf-normandie.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-143067,Oph de l'Aisne,None,Monsieur le Directeur Général,,,Direction de la Maintenance - 1 Place Jacques de Troyes,02007,Laon cedex,,03-23-23-62-00,,03-23-23-62-28,,,,,,,,False,False,,False,False
15-143068,Centre Hospitalier de Pau,None,Jean-François VINET,,,"4, boulevard Hauterive",64046,Pau cedex,,05-59-92-50-23,,05-59-92-49-20,,,http://www.achatpublic.com,,,,,False,False,,False,False
15-143069,Ville de LIEVIN,None,"Monsieur DUPORGE Laurent, Maire",,,"45, rue Edouard Vaillant",62800,Liévin,,03-21-44-89-63,,03-21-44-88-02,marchespublics@lievin.fr,,http://marches-securises.fr,,,,,False,False,,False,False
15-143070,LORIENT HABITAT,None,Mr Patrice LAMOTTE,,,4 Boulevard Général LeclercCS 95 568,56325,LORIENT Cedex,,(+33) 2-97-21-06-96,,(+33) 2-97-21-78-41,plamotte@lorient-habitat.fr,,,,,,,False,False,,False,False
15-143071,Centre Hospitalier de Château du Loir,None,"M. Pierre Henri GUILLET, Directeur",,,5 allée Saint Martin - BP 80129,72500,Château du Loir,,(+33) 2-43-44-78-36,,(+33) 2-43-44-77-99,,http://www.ch-chateauduloir.fr,http://www.achat-hopital.com,,http://www.achat-hopital.com,,,False,False,,False,False
15-143072,Mairie de Coueron,None,"Mme Grelaud Carole, Madame le Maire",,,8 place Charles de Gaulle,44220,Couëron,,,,,,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2015_enD_6cDFXJ&v=1&selected=0,,,,,False,False,,False,False
15-143073,Conseil général de la Haute-Marne,None,Bruno SIDO,,,"1, rue du commandant Hugueny - CS 62127",52905,Chaumont Cedex 9,,(+33)25-32-88-88,,(+33)25-32-85-85,,https://haute-marne.fr,https://www.xmarches.fr/,,,,,False,False,,False,False
15-143074,Caisse des dépôts,None,M. Bruno DOUCET,,,Service prestation-achats 24 rue Louis Gain Cedex 9,49939,Angers,,(+33) 2-41-05-22-78,,,martine.terrier-fougere@caissedesdepots.fr,http://www.caissedesdepots.fr,https://www.caissedesdepots.fr,,,,,False,False,,False,False
15-143076,Centre Hospitalier de Novillars,None,,cellule des marchés,,4 rue du Docteur Charcot,25220,Novillars,,(+33) 3-81-60-58-03,,(+33) 3-81-60-58-45,frederique.guillaume-sage@ch-novillars.fr,,http://www.achat-hopital.com,http://www.achat-hopital.com,http://www.achat-hopital.com,,,False,False,,False,False
15-143077,Ville de Cannes,None," Monsieur le Maire ou son représentant, l'Adjoint délégué",,,Hôtel de ville de Cannes - Place Bernard Cornut Gentille CS 30. 140,06406,Cannes Cedex,,(+33) 4-97-06-45-50,,(+33) 4-97-06-45-40,marches-publics@ville-cannes.fr,http://www.cannes.com,http://www.e-marches06.fr,,,,,False,False,,False,False
15-143078,CNAMTS,None,M. Charvet Thibaut,,,50 av Prof André Lemierre,75986,Paris cedex 20,,,,,thibaut.charvet@cnamts.fr,,,,,,,False,False,,False,False
15-143079,Centre Hospitalier de Digne-les-Bains,None,HURRIER Isabelle,Direction des Affaires Economiques,,Groupement Commandes 04-05D.A.E. Quartier St ChristopheCS 60213,04995,Digne Les Bains cedex 9,,(+33) 4-92-30-14-13,,(+33) 4-92-30-14-88,"prey@ch-digne.fr,kclemenceau@ch-digne.fr",http://ch-digne.marcoweb.fr,http://ch-digne.marcoweb.fr,http://ch-digne.marcoweb.fr,http://ch-digne.marcoweb.fr,,,False,False,,False,False
15-143081,SGAP de l'Est,None,"Mme LEROYER Ghislaine, SGAMI Est",,,DAGF Place du Pontiffroy BP 51064,57036,Metz cedex01,,03-87-16-12-95,,,ghislaine.leroyer@interieur.gouv.fr,,,,,,,False,False,,False,False
15-143082,INTERCOM SEVERINE,None,Monsieur le Président,,,6 rue du haras,14380,Saint Sever Calvados,,,,,cdc@intercom-severine.fr,,http://www.pa-intercom-severine.com,,,,,False,False,,False,False
15-143083,Centre Hospitalier de Cholet,None," Mr vincent deburck, directeur de la damis",,,1 rue marengo,49325,Cholet cedex,,02-41-49-61-11,,02-41-49-60-20,damis.marches@ch-cholet.fr,http://ch-cholet.e-marchespublics.com,http://ch-cholet.e-marchespublics.com,,,,,False,False,,False,False
15-172827,SIRP Dangers Vérigny Mittainvilliers,None,Nadège LORENCE - AMO SPL CHARTRES AMENAGEMENT 02-37-22-61-75,,,syndicat Intercommunal de Regroupement Pédagogique de Dangers Vérigny Mittainvilliers 10 rue de la mairie,28190,Dangers,,,,,,,http://www.am28.org/,,,,,False,False,,False,False
15-143086,OUGC COGEST'EAU,41498557200018,,,,ZE de ma Campagne - 66 Impasse Niepce,16016,Angoulême cédex,,(+33) 5-45-24-49-78,,(+33) 5-45-24-49-99,,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-143087,Commune de Pornic,None,Commande Publique,,,"hôtel de Ville, rue Fernand de Mun, B.P. 1409",44214,Pornic cedex,,02-51-74-09-89,,02-40-82-57-91,opinault@pornic.fr,http://www.pornic.fr,http://www.pornic.fr,,,,,False,False,,False,False
15-143088,Université de Bretagne Occidentale,None,M. ERTEL,,,Service Marchés 3 rue des Archives CS 93837,29238,Brest cedex 3,,(+33) 2-98-01-60-11,,,service.marches@univ-brest.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-143089,Cté d'Agglomération de La Rochelle,None,M. Le Président,,,6 rue St Michel CS 41287 Cedex 02,17086,La Rochelle,,,,,,,,,,,,False,False,,False,False
15-143092,Mairie,None,Mme MICHEL Corinne,,,rue du Gros Chêne,91620,NOZAY,,(+33) 1-64-49-57-57,,(+33) 1-64-49-57-59,services.techniques.nozay@orange.fr,,http://www.klekoon.com,,,,,False,False,,False,False
15-143093,Carsat Centre,None,Stéphanie LEFEVRE,,,30 Boulevard Jean Jaurès,45033,Orléans Cedex 1,,02-38-81-50-00,3105421,,stephanie.lefevre@carsat-centre.fr,http://www.carsat-centre.fr,http://www.meoss.fr,,,,,False,False,,False,False
15-143094,Métropole Nice côte d'azur,None,M. Le président de la Métropole Nice Côte d'Azur,,,immeuble Le Plaza 455 Promenade des Anglais,06364,Nice cedex 4,,(+33) 4-89-98-10-00,,(+33) 4-89-98-10-33,dao@nicecotedazur.org,,,,,,,False,False,,False,False
15-143095,C.C. de la Région de Guebwiller,None,Mr JUNG Marc,,,1 rue des Malgré-Nous - BP 80114,68502,Guebwiller Cedex,,03-89-62-12-34,,03-89-62-12-20,infos@cc-guebwiller.fr,http://www.cc-guebwiller.fr,,,,,,False,False,,False,False
15-143096,Conseil Général de la Drôme,None, Le Président du Conseil Général,,,"SERM, 52 rue Léon Gaumont",26000,VALENCE,,04-75-78-11-80,,04-75-55-00-73,,http://www.ladrome.fr,http://www.ladrome.fr,,,,,False,False,,False,False
15-143097,Ville d'Arles,None," Schiavetti Hervé, Maire",,,Hôtel de ville BP 90196,13637,Arles,,04-90-49-38-79,,04-90-49-76-64,,http://www.ville-arles.fr,http://marches-publics.info,,,,,False,False,,False,False
15-143098,Ville de Lyon,None," COLLOMB Gérard, Maire",,,"Direction de la Commande publique, 10 quai Jean Moulin",69205,Lyon,,04-72-10-30-30,,,,http://www.lyon.fr,http://www.marchespublics.lyon.fr,,,,,False,False,,False,False
15-143099,Hopitaux Civils de Colmar,None,Mme Le Directeur,,,39 avenue de la Liberté,68024,Colmar,,,,,,http://www.ch-colmar.fr,http://www.marches-publics.info,,,,,False,False,,False,False
15-143100,Ville de Canet-en-Roussillon,None," DUPONT Bernard, Le Maire",,,Place Saint Jacques BP 20,66145,Canet-en-Roussillon,,04-68-86-70-00,,04-68-86-70-32,,http://www.mairie-canet-en-roussillon.fr,http://www.mairie-canet-en-roussillon.fr,,,,,False,False,,False,False
15-143101,Ville de Trappes,None, Le Maire,,,"Hôtel de Ville, 1 place de la République",78190,Trappes,,01-30-69-17-00,,01-30-69-02-33,,http://www.trappes-en-yvelines.fr,http://www.trappes-en-yvelines.fr,,,,,False,False,,False,False
15-143102,CIAS,None," RANOUX Jacques, Président",,,BP 6,24110,SAINT ASTIER,,05-53-03-45-82,,05-53-54-36-85,contact@ccivs.fr,,http://marchespublics.dordogne.fr,,,,,False,False,,False,False
15-143104,G C S M S Estuaire,None,M. Claude Alexandre,,,66 avenue de Bodon,44250,Saint brevin les pins,,(+33) -02-51-74-71-75,,(+33) -02-51-74-71-89,alexandre.claude@gcsms-estuaire.com,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-143105,Val du Loing Habitat,None,M. DECOURCELLE Romain,Service Marchés Publics,,31 avenue kennedy BP 82,77793,Nemours cedex,,(+33) 1-64-45-50-36,,(+33) 1-64-45-50-35,servicemarches@valduloinghabitat.fr,,,,,,,False,False,,False,False
15-143106,Centre Hospitalier de LIBOURNE,None, Le Directeur du C.H. Libourne,,,Centre Hospitalier de Libourne Direction Services Economiques 112 rue de la Marne B.P. 199,33505,LIBOURNE CEDEX,,(+33) 5-57-55-35-11,,(+33) 5-57-55-34-20,,http://www.achatpublic.com,,,,,,False,False,,False,False
15-143107,Département de Mayotte,None, Monsieur le President du Conseil Départemental,,,8 rue de l'HôpitalBP 101,97600,Mamoudzou,YT,(+33) 2-69-64-90-00,,,commande.publique@cg976.fr,http://www.cg976.fr,https://www.marches-securises.fr,,,,,False,False,,False,False
15-143108,Cté d'Agglomération de La Rochelle,None,M. Le Président,,,6 rue St Michel CS 41287 Cedex 02,17086,La Rochelle,,,,,,,,,,,,False,False,,False,False
15-143109,C.H. de Guéret,None, Direction des services économiques,,,39 avenue de la sénatorerie BP 159,23011,Guéret cedex,,05-55-51-70-81,,,,,,,,,,False,False,,False,False
15-143110,EST METROPOLE HABITAT,None,Catherine Chaigneau,,,53 avenue Paul Kruger,69100,Villeurbanne,,(+33) 4-78-03-47-20,,(+33) 4-78-85-55-17,,http://www.est-metropole-habitat.fr,http://www.est-metropole-habitat.fr,,,,,False,False,,False,False
15-143111,SAEML Eneo Services Occitans,None, Monsieur le directeur ou mme cardona,,,57 ter avenue bouloc-torcatis - bp 10,81400,Carmaux,,(+33) 5-63-80-22-25,,(+33) 5-63-80-20-14,courrier@eneoservices.fr,http://www.e-marchespublics.com,http://www.eneoservices.fr,,,,,False,False,,False,False
15-156615,Groupe Hospitalier Nord Vienne,20004069900015,"Mme Hélène BLAZY, directrice adjointe",,,"direction des ressources matérielles et des travaux, cellule des marchés publics, 1 rue du Docteur Luc Montagnier, CS 60669",86106,Châtellerault cedex,,(+33) 5-49-02-90-11,,(+33) 5-49-02-90-39,sandrine.guilbert@ghnv.fr,,http://achatpublic.com,http://achatpublic.com,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2015_7uW6SumAiX&v=1&selected=0,,,False,False,,False,False
15-143114,MINDEF/EMA/SCA/PFAF-CE/BAP,None,"Mme Vasseur Aurore, PFAF-centre est",,,BP 90226,69362,Lyon cédex 07,,04-37-27-26-29,,,aurore.vasseur@intradef.gouv.fr,http://marches-publics.gouv.fr,,,,,,False,False,,False,False
15-143115,SDIS des Deux-Sèvres,None,M. le Président du Conseil d'Administration,,,100 rue de la garecs 40019,79185,chauray,,(+33) 5-49-08-18-18,,(+33) 5-49-08-18-19,annoncemarche@sdis79.fr,,http://www.achatpublic.com,,,,,False,False,,False,False
15-143116,APHP - Groupe Hospitalier HUEP,None,M. DEVILLE Vincent,,,184 rue du Faubourg Saint Antoine,75571,Paris cedex 12,,01-49-28-28-03,,01-49-28-29-15,vincent.deville@aphp.fr,,https://www.achats-hopitaux.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-143117,Ville de Cluses,None,"Monsieur Jean-Louis MIVEL, Maire",,,"1, place Charles de GaulleB.P. 99",74302,Cluses cedex,,(+33)4-50-96-69-50,,(+33)4-50-96-69-75,marches.publics@cluses.fr,http://cluses.marcoweb.fr,,,,,,False,False,,False,False
15-143119,Conseil Régional d'Aquitaine,None,"M. du Conseil Régional Le Président, Conseil Regional d'Aquitaine, mandataire: B.M.A",,,"B.M.A: 38, Rue de Cursol - CS80010",33001,Bordeaux cedex,,05-56-99-31-99,,05-56-98-21-04,,http://region.aquitaine.fr,http://marchespublics.aquitaine.fr,,,,,False,False,,False,False
15-143121,CHU Rennes,None,Mme FAGOT SANDRINE,,,Rue Henri Le guilloux,35033,Rennes cédex 9,,02-99-28-95-38,,,dpal_secretariat@chu-rennes.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-143122,Centre hospitalier de Béziers,None, Marie-Agnès ULRICH,,,"Cellule des Marchés Publics 2, rue Valentin Haüy BP 740",34525,Beziers Cedex,,,,,,,,,,,,False,False,,False,False
15-143123,Ville d'Hérouville Saint-Clair,None,Monsieur le maire,,,Hôtel de Ville11 place François Mitterrrand,14200,Hérouville Saint-Clair,,(+33) 2-31-45-32-83,,(+33) 2-31-45-33-63,,http://www.herouville.net,http://www.pa-herouville.net,,http://www.pa-herouville.net,,,False,False,,False,False
15-143124,Conseil régional des Pays de la Loire,None,M. Le président,,,1 rue de la Loire,44966,Nantes cedex 9,,,,,,http://www.paysdelaloire.fr,https://marchespublics.paysdelaloire.fr,,,,,False,False,,False,False
15-143125,Ville de Pornichet,None,M. Le Maire Jean-Claude PELLETEUR,,,"120, Avenue du Général de Gaulle",44380,Pornichet,,,,,,,,,,,,False,False,,False,False
15-143126,Syndicat des Eaux de Charente-Maritime,None,Michel Doublet,,,131 Cours GenêtZ.I. de l'Ormeau de PiedB.P. 50517,17119,SAINTES CEDEX,,,,,,,,,,,,False,False,,False,False
15-143127,CHU de Poitiers,None,Mme Carey-Maitre,,,2 rue de la milétrie CS90577,86021,Poitiers cedex,,05-49-44-49-16,,05-49-44-41-62,n.carey-maitre@chu-poitiers.fr,http://chu-poitiers.fr,http://achats-hopitaux.com,,,,,False,False,,False,False
15-177713,Ville de Saint-Etienne-du-Rouvray,None, Le Maire,,,VILLE DE ST ETIENNE DU ROUVRAY DIRECTION SERVICES TECHNIQUES PLACE DE LA LIBERATION CS80458,76806,SAINT ETIENNE DU ROUVRAY,,02-32-95-83-83,,02-32-95-15-43,,http://www.ville-saintetiennedurouvray.fr/,,,,,,False,False,,False,False
15-143129,Commune d'Angoulême,None,M. Maire Le,,,1 place de l'hôtel de Ville - CS 42216 1 place de l'hôtel de Ville - CS 42216,16022,Angoulême cedex,,(+33) 5-45-38-69-84,,(+33) 5-45-38-60-85,,http://www.angouleme.fr,,,,,,False,False,,False,False
15-143130,Communaute com. Auxonne Val de Saône,None,M. Lovat Jean Marc,,,Ruelle de Richebourg BP 80055,21130,Auxonne,,(+33) 3-80-27-03-20,,(+33) 3-80-27-03-21,,http://www.cc-auxonnevaldesaone.fr/,,,,,,False,False,,False,False
15-143131,CommunAupole de Lens-Liévin,None, M. le Président de la Communauté d'Agglomération Lens-Liévin,,,21 rue Marcel Sembat - BP 65,62302,LENS Cedex,,03-21-79-07-90,,03-21-79-07-99,mcp@agglo-lenslievin.fr,http://www.achatpublic.com,,,,,,False,False,,False,False
15-143132,Ville de Longwy,None, Martin arnault service juridique,,,4 av.de la grande duchesse charlotte,54400,Longwy,,03-82-44-81-64,,03-82-25-06-73,martin@mairie-longwy.fr,,http://mairie-longwy.e-marchespublics.com,,,,,False,False,,False,False
15-143133,Pontivy Communauté,None,"Mme LE STRAT Christine, Présidente",,,1 Place ernest jan - bp96,56303,Pontivy cedex,,02-97-25-01-70,,02-97-25-63-69,marchespublics@pontivy-communaute.fr,http://www.pontivy-communaute.fr,,,,,,False,False,,False,False
15-143134,CCI Paris Ile-de-France,None, CCI PARIS ILE DE FRANCE - Direction des achats - Service suivi des procédures achats,,,92 bis rue Cardinet 92 bis rue Cardinet,75017,Paris,,,,01-55-65-78-87,,http://www.cci-paris-idf.fr,https://www.marches-publics.gouv.fr,,,,,False,False,,False,False
15-143135,FranceAgriMer,None,SAF - unité achats marchés,,,"12, rue Henri ROL-TANGUY",93555,Montreuil cedex,,(+33) 1-73-30-20-00,,(+33) 1-73-30-30-34,mpublics@franceagrimer.fr,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=272026&orgAcronyme=b4n,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=272026&orgAcronyme=b4n,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=272026&orgAcronyme=b4n,,,False,False,,False,False
15-143136,CHI Eure-Seine,None,Monsieur Laurent CHARBOIS,,,zac de CambolleRue Léon Schwartzenberg,27015,evreux cedex,,02-32-33-80-37,,02-32-33-81-79,cellule.marches@chi-eureseine.fr,,,,,,,False,False,,False,False
15-143137,Ville de Cannes,None," Monsieur l'Adjoint délégué,",,,"Hôtel de Ville, 1 place B. Cornut-Gentille",06406,Cannes Cedex,,(+33) 4-97-06-45-55,,(+33) 4-97-06-46-45,marches-publics@ville-cannes.fr,http://www.cannes.com,https://www.e-marches06.fr,,,,,False,False,,False,False
15-143138,Université du Maine,None,Mme Carine BLOT,,,Avenue Olivier Messiaen,72085,Le mans,,(+33) 2-43-83-37-37,,,achats@univ-lemans.fr,http://www.univ-lemans.fr/fr/index.html,,,,,,False,False,,False,False
15-143139,Université de Bretagne Occidentale,None,M. ERTEL,,,Service Marchés 3 rue des Archives CS 93837,29238,Brest cedex 3,,(+33) 2-98-01-60-11,,,service.marches@univ-brest.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-143140,Région Limousin,None, Direction du patrimoine régional,,,27 bd de la corderieCs 3116,87031,Limoges,,05-55-45-19-00,,,,http://www.regionlimousin.fr,http://region-limousin.e-marchespublics.com,,,,,False,False,,False,False
15-143142,Ville de Cholet,None,Monsieur le Député-Maire,Service Marchés-Contrats,,Groupement de commandes Ville de Cholet / Communauté d'Agglomération du Choletais / Sèvre Loire Habitat / Commune de La Romagne / Commune de Chanteloup-les-Bois / Commune de Mazières-en-Mauges / Commune de Nuaillé / Commune de Toutlemonde / Commune de Vezins / Parc de la Meilleraie / Cholet Sports Loisirs / CCAS de la Ville de Cholet / CIAS du Choletais / Transports Publics Choletais.Ville de Cholet (coordonnateur)Hôtel de Ville - Rue Saint Bonaventure - B.P. 32135,49321,Cholet cedex,,(+33) 2-44-09-26-90,,(+33) 2-44-09-26-98,,,,,,,,False,False,,False,False
15-143143,Les Bus du Conseil Généra des PO,None,Le président de la régie départementale des transports,,,"500, rue Pierre Pascal Fauvelle",66000,Perpignan,,,,04-68-55-28-55,,http://www.cd66.fr,,,,,,False,False,,False,False
15-143144,Communauté urbaine de Cherbourg,None,M. le Président de la communauté urbaine de Cherbourg,,,B.P. 808,50108,Cherbourg-Octeville cedex,,(+33) 2-33-08-26-00,,(+33) 2-33-93-82-04,marches@cuc-cherbourg.fr,http://www.cuc-cherbourg.fr,http://marches.local-trust.com/cuc-cherbourg,,,,,False,False,,False,False
15-143146,SMICTOM,None, Bernard GOSSET,,,"28, Place de la Mairie",08260,AUVILLERS LES FORGES,,,,,,,https://www.marches-ardennes.fr/fr/consult.php?us=si08003&id=5,,,,,False,False,,False,False
15-143147,Conseil Régional de Haute-Normandie,None,Service de la Commande Publique,,,5 rue Robert Schuman CS 21129,76174,Rouen cedex,,(+33) 2-35-52-57-18,,(+33) 2-35-52-23-50,service.commande.publique@hautenormandie.fr,http://www.hautenormandie.fr,http://www.mpe76.fr,http://www.mpe76.fr,http://www.mpe76.fr,,,False,False,,False,False
15-143148,ESID de Rennes,None,"Mme LECHAUX Pierrette, Etablissement du Service d'Infrastructure de la Défense de RENNES",,,Quartier Margueritte bp14,35998,Rennes cedex 9,,02-23-35-24-53,,02-23-35-21-93,,,,,,,,False,False,,False,False
15-143150,Ville de Pauillac,None,M. le Maire de Pauillac,,,1 quai Antoine FerchaudBP 109,33250,Pauillac,,,,,,,http://marchespublics-aquitaine.org,,,,,False,False,,False,False
15-143151,Conseil général de la Haute-Marne,None,Bruno SIDO,,,"1, rue du Commandant Hugueny - CS 62127",52905,CHAUMONT cedex 9,,(+33)25-32-88-88,,(+33)25-32-85-85,,https://haute-marne.fr,https://www.xmarches.fr/,,,,,False,False,,False,False
15-143152,Gironde Habitat,None,Mme. la directrice générale de Gironde Habitat,,,40 rue d'ArmagnacCS71232,33074,Bordeaux cedex,,,,,,,,,,,,False,False,,False,False
15-143153,MINDEF/SGA/DCSID/ESID.TOULON,None,Noelle Joly de Sailly,,,Bcrm toulon - esid tln - boîte postale no 71,83800,Toulon cedex 9,,(+33) 4-22-42-45-10,,(+33) 4-22-43-44-09,,,,,,,,False,False,,False,False
