BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
15-188424,Cté Cnes des Pays des Sorgues,None,"M. GONZALVEZ Pierre, Président de la CCPSMV",,,"350, Avenue de la Petite Marine",84800,L ISLE SUR LA SORGUE,,(+33) 4-90-21-43-11,,(+33) 4-90-21-43-13,ccpsmv@ccpsmv.fr,,,,,,,False,False,,False,False
15-188425,Ville de Saint-Amand-les-Eaux,None,Monsieur le Député Maire,,,65 Grand PlaceCS 30209,59734,Saint Amand les Eaux,,03-27-22-48-00,4930,03-27-22-49-29,,http://www.saint-amand-les-eaux.fr,http://marches.cdg5962.fr,,,,,False,False,,False,False
15-188427,Communauté Agglo. PrivasCentreArdèche,None,"Mme SERRE Laetitia, Présidente",,,1 rue Serre du Serret BP 337,7003,Privas,,04-75-64-07-07,,04-75-30-53-94,agglo@privas-centre-ardeche.fr,http://www.privas-centre-ardeche.fr,http://www.achatpublic.com,,,,,False,False,,False,False
15-188428,MSA Caisse Centrale,None,,,,40 RUE JEAN JAURES,93170,Bagnolet,,,,,,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-188429,ville de saint tropez,None,M. Direction de la commande publique Le maire,,,Direction de la commande publique ZA Saint-Claude 36 avenue Bernard Blua za saint-claude,83990,Saint-tropez,,(+33) -04-94-55-40-95,,(+33) -04-94-55-40-96,commande-publique@ville-sainttropez.fr,https://marches.local-trust.com/ville-saint-tropez,https://marches.local-trust.com/ville-saint-tropez,https://marches.local-trust.com/ville-saint-tropez,https://marches.local-trust.com/ville-saint-tropez,,,False,False,,False,False
15-188430,Ville de Cayenne,None,Mme Le Maire,,,"1, Rue de REMIRE",97300,Cayenne Cedex,,,,,,,,,,,,False,False,,False,False
15-188435,Commune de Carrières Sur Seine,None, Monsieur le maire,,,1 rue victor hugo,78420,Carrières-sur-seine,,01-30-86-89-89,,01-30-86-89-56,m.trognon@carrieres-sur-seine.fr,http://www.carrieres-sur-seine.fr,http://carrieres-sur-seine.e-marchespublics.com,,,,,False,False,,False,False
15-188436,Hauts-de-Seine Habitat - OPH,None, M. Le directeur général,,,45 rue paul vaillant couturier,92300,Levallois-perret,,(+33) 1-47-57-31-77,,,marches@hdshabitat.fr,http://www.hautsdeseinehabitat.fr,http://hautsdeseine-habitat.e-marchespublics.com,,,,,False,False,,False,False
15-188437,ville de Fécamp,None,Mme le Maire,,,1 place du Général LeclercB.P. 178,76404,Fécamp cedex,,(+33) -02-35-10-60-00,,(+33) -02-35-29-57-68,,http://www.ville-fecamp.fr,http://marches-publics.sis-marches.com/fcmp/,,,,,False,False,,False,False
15-188438,Amiens Métropole,None,M. Le Président,,,Hôtel de Ville B.P.2720 Cedex 1,80027,Amiens,,,,,,,,,,,,False,False,,False,False
15-188440,S.F.T.R.F.,None,M. le Directeur Général,,,plate forme du tunnel,73500,Modane,,(+33) 4-79-20-26-00,,(+33) 4-79-20-26-10,marchespublics@tunneldufrejus.com,http://www.sftrf.fr,,,,,,False,False,,False,False
15-188442,CA Beaune Côte et Sud,None, Service Commande Publique,,,14 rue Philippe Trinquet,21200,Beaune,,(+33) 3-80-24-56-58,,,marche.public@beaunecoteetsud.com,,https://www.marches-securises.fr,,,,,False,False,,False,False
15-188443,DIR Nord,None,M. Le directeur,,,2 rue de Bruxelles CS 20275,59019,Lille cedex,,(+33) 3-20-49-63-44,,(+33) 3-20-49-60-68,dirn@developpement-durable.gouv.fr,,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
15-188444,GHAM,None,Mme Cornet,,,site de nogent sur seine - direction des services économiques - 5 place aristide briand,10400,nogent sur seine,,(+33) 3-25-39-87-08,,(+33) 3-25-39-58-07,scornet@gham.fr,http://marches-securises.fr,,,,,,False,False,,False,False
16-7855,Ville de Soulac-sur-Mer,None,Sophie BABOURI,,,2 rue de l'Hôtel de ville,33780,soulac sur mer,,,,,,http://www.mairie-soulac.fr,http://marchespublics-aquitaine.fr,,,,,False,False,,False,False
15-188446,centre hospitalier régional et univers,None,Mme CENNI Amel,,,"2, place St-Jacques",25030,Besançon cedex,,(+33) 3-81-21-86-59,,(+33) 3-81-21-87-43,aouldadda@chu-besancon.fr,,https://www.achatpublic.com,,,,,False,False,,False,False
15-188447,CREPS des Pays de la Loire,None, Monsieur gérard baudry,,,4 place gabriel trarieux - cs21925,44319,Nantes cedex 3,,(+33) 2-28-23-69-49,,(+33) 2-28-23-69-29,cr044@creps-pdl.sports.gouv.fr,,http://www.e-marchespublics.com,,,,,False,False,,False,False
15-188449,Société du Grand Paris,None,M. DUBOST Benoit,,,Immeuble le Cézanne 30 avenue des Fruitiers,93200,Saint-denis,,(+33) 1-82-46-20-00,,(+33) 1-82-46-20-31,,http://www.societedugrandparis.fr,,,,,,False,False,,False,False
15-188450,Ville de sablé sur sarthe,None,Mme Lehay Claudie,,,Place raphaël élizé,72300,Sablé sur sarthe,,02-43-62-50-72,,,marchespublics@sablesursarthe.fr,,,,,,,False,False,,False,False
15-188451,Ville d'Antibes Juan-les-Pins,None,M. MAIRE Le,,,DGA Ressources et Prospective 12 place Géneral de Gaulle BP 2205,6606,Antibes cedex,,,,,commandepub-gestadm@ville-antibes.fr,,,,,,,False,False,,False,False
15-188452,Ville des Abymes,None, Mme RAUZDUEL Chantal,Direction de la Commande Publique,,Rue Achille René Boisneuf,97139,Les Abymes,GP,(+33) 5-90-93-40-95,,(+33) 5-90-93-40-89,dcp@ville-des-abymes.fr,https://www.ville-abymes.fr,https://www.marches-securises.fr,,,,,False,False,,False,False
15-188453,GPMH au Havre,77570019800010,M. Le Directeur Général Représentant légal de l'établissement public,,,Terre plein de la Barre CS 81413,76067,Le havre cedex,,(+33) 2-32-74-69-58,,(+33) 2-32-74-72-40,gpmhmarches@havre-port.fr,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2015_NXI1AcYe33&v=1&selected=0,,,,,False,False,,False,False
15-188456,Etablissement Français du Sang,None,M. Le directeur,,,Service des Marchés Publics 96 Rue de Jemmapes CS 22018,59013,Lille cedex,,(+33) 3-28-54-20-10,,(+33) 3-72-27-17-28,marches-publics.ndf@efs.sante.fr,,,,,,,False,False,,False,False
15-188457,Ville de Cannes,None," Monsieur le Maire ou son représentant, l'Adjoint délégué",,,Hôtel de ville de Cannes - Place Bernard Cornut GentilleCS 30. 140,6406,Cannes Cedex,,(+33) 4-97-06-45-50,,(+33) 4-97-06-45-40,marches-publics@ville-cannes.fr,http://www.cannes.com,http://www.e-marches06.fr,,,,,False,False,,False,False
15-188459,Collectivité Territoriale de Corse,None,M. le Président du Conseil Exécutif,,,Collectivité Territoriale de Corse Direction du Domaine 22 Cours Grandval BP 215,20187,Ajaccio Cedex 1,,04-95-51-64-64,,04-95-51-66-21,achats-sgbm@ct-corse.fr,http://www.corse.fr,,,,,,False,False,,False,False
15-188460,Ville de La Seyne sur Mer,None,Carol GRANDI,,,Service Achats PublicsCS 6022620 Quai Saturnin Fabre,83507,La Seyne Sur Mer,,04-94-06-94-60,,04-94-10-66-91,achats@la-seyne.fr,,http://marches-securises.fr,,,,,False,False,,False,False
15-188462,Maisons et cités - Soginorpa,None,MULLIEZ cécilia,,,167 rue des Foulons,59501,Douai,,,,,,http://maisonsetcites.fr,,http://www.marches-securises.fr/perso/maisonsetcites,,,,False,False,,False,False
15-188463,Ville de Gap,None, Le Maire,,,"3, Rue Colonel Roux BP 92",5007,GAP,,04-92-53-18-04,,04-92-53-26-88,marches.publics@ville-gap.fr,http://www.ville-gap.fr,http://www.ville-gap.fr,,,,,False,False,,False,False
15-188464,Ville de Lyon,None," COLLOMB Gérard, Maire",,,"Direction de la Commande publique, 10 quai Jean Moulin",69205,Lyon,,04-72-10-30-30,,,,http://www.lyon.fr,http://www.marchespublics.lyon.fr,,,,,False,False,,False,False
15-188465,SIGIDURS,None," Angels Bernard, Président",,,1 rue des Tissonvilliers,95200,Sarcelles,,01-34-19-69-70,,,,http://www.sigidurs.fr,,,,,,False,False,,False,False
15-188466,Hopitaux Civils de Colmar,26680090300012,Mme Le Directeur,,,39 avenue de la Liberté,68024,Colmar,,,,,,http://www.ch-colmar.fr,http://www.marches-publics.info,,,,,False,False,,False,False
15-188467,Hopitaux Civils de Colmar,26680090300012,Mme Le Directeur,,,39 avenue de la Liberté,68024,Colmar,,,,,,http://www.ch-colmar.fr,http://www.marches-publics.info,,,,,False,False,,False,False
15-188468,C.A. de Saint-Quentin-en-Yvelines,24780045100012," LAUGIER Michel, Président",,,"1 rue Eugène Hénaff, Z.A. du Buisson de la Couldre BP 10118",78192,Trappes,,(+33) 1-39-44-80-80,,,,http://www.marches-publics.agglo-sqy.fr/,http://www.marches-publics.agglo-sqy.fr/,,,,,False,False,,False,False
15-188470,O.P.D.H.L.M. des Landes,None,Mme la Directrice générale,,,953 Avenue du Colonel RozanoffBP 341,40011,Mont De Marsan Cedex,,05-58-05-31-31,,05-58-05-31-90,,,,,,,,False,False,,False,False
15-188471,Communauté Communes Canton de Rumilly,None, Monsieur le Président,,,Bâtiment La Manufacture - 3 Place de la Manufacture BP 69,74152,RUMILLY,,04-50-01-87-00,,04-50-01-87-01,info@cc-canton-rumilly.fr,,http://www.cc-canton-rumilly.fr,,,,,False,False,,False,False
15-188475,Ville de Charleville Mézières,None,Mme GLACET Odile,,,"-, Place du Théatre",8000,charleville mézières,,,,,marches-publics@mairie-charlevillemezieres.fr,,,,,,,False,False,,False,False
15-188476,Port Autonome de Strasbourg,None, DRO/PAM,,,"25, rue de la Nuée Bleue CS 80407",67002,Strasbourg Cedex,,(+33) 3-88-21-74-74,,(+33) 3-88-23-56-57,pam@strasbourg.port.fr,http://www.strasbourg.port.fr,http://pas.marcoweb.fr,,,,,False,False,,False,False
15-188479,C.S.T.B.,None, Kevin DOS SANTOS,,,84 avenue Jean JaurèsChamps sur Marne - BP 02,77421,Marne-la-Vallée Cedex 2,,(+33) 1-64-68-82-88,,,kevin.dossantos@cstb.fr,http://www.cstb.fr,https://www.marches-securises.fr,,,,,False,False,,False,False
15-188481,ESID de Rennes,None,M. Frein gabrielle,,,Quartier margueritte bp14,35998,Rennes cedex 9,,(+33) 2-23-35-26-02,,(+33) 2-23-35-21-93,gabrielle.frein@intradef.gouv.fr,,,,,,,False,False,,False,False
15-188484,Ville de Cannes,None," Monsieur le Maire ou son représentant, l'Adjoint délégué",,,Hôtel de ville de Cannes - Place Bernard Cornut GentilleCS 30. 140,6406,Cannes Cedex,,(+33) 4-97-06-45-50,,(+33) 4-97-06-45-40,marches-publics@ville-cannes.fr,http://www.cannes.com,http://www.e-marches06.fr,,,,,False,False,,False,False
15-188486,Ville de Pontivy,None,Mme La Maire,,,8 rue François Mitterrand,56300,Pontivy,,(+33)12-97-25-00-33,,(+33)12-97-27-87-09,marches.publics@ville-pontivy.fr,,,,,,,False,False,,False,False
15-188487,MAIRIE DE BOVES,None,Xavier CANLERS,,,Rue Victor Hugo,80440,Boves,,03-22-35-37-37,,03-22-36-37-39,xcanlers@gmail.com,http://www.ville-boves.fr,,,,,,False,False,,False,False
15-188488,Département de la Vienne,None,M. le Président du Conseil départemental de la Vienne,,,Place Aristide BriandCS80319,86008,Poitiers cedex,,05-49-55-66-00,,,eguillard@departement86.fr,,http://marches.departement86.fr,,,,,False,False,,False,False
15-188489,Ville de Haguenau,None,M. le Maire de Haguenau,,,Place Charles de GaulleBP 10249,67504,HAGUENAU Cx,,,,,,,,,,,,False,False,,False,False
15-188490,Communauté Urbaine Toulouse Métropole,None,M. Le Président de Toulouse Métropole,,,"Direction de la Commande Publique - 6, rue René Leduc - BP 35821",31505,Toulouse cedex 5,,(+33) 5-81-91-73-41,,,marchespublics@toulouse-metropole.fr,,http://www.marchespublics.toulouse-metropole.fr,,,,,False,False,,False,False
15-188491,SEM Plaine Commune Développement,None,Mme Genest Odile,,,17-19 avenue de la Métallurgie 17-19 avenue de la Métallurgie,93210,Saint-denis la plaine,,(+33) 1-49-17-83-60,,(+33) 1-49-17-83-64,,http://www.semplaine.fr,https://marches.maximilien.fr,https://marches.maximilien.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=212675&orgAcronyme=b4k,https://marches.maximilien.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=212675&orgAcronyme=b4k,,,False,False,,False,False
15-188492,SIVU Bordeaux Mérignac,None," La présidente, emmanuelle cuny",,,"40,avenue de la gare",33200,Bordeaux,,(+33) 5-57-00-04-07,,(+33) 5-56-08-88-97,marchespublics@sivubm.com,http://www.le-gout-dans-nos-assiettes.com,http://sivu-bordeaux-merignac.e-marchespublics.com,,,,,False,False,,False,False
16-9071,Cté de Cnes de Bernay et Environs,None, A. Beaugrand,,,299 rue du haut des granges,27300,Bernay,,02-32-43-50-06,,02-32-43-56-44,dgs@cc-bernay.com,,,,,,,False,False,,False,False
15-188494,SIVU Bordeaux Mérignac,None," La présidente, emmanuelle cuny",,,"40,avenue de la gare",33200,Bordeaux,,(+33) 5-57-00-04-07,,(+33) 5-56-08-88-97,marchespublics@sivubm.com,http://www.le-gout-dans-nos-assiettes.com,http://sivu-bordeaux-merignac.e-marchespublics.com,,,,,False,False,,False,False
15-188495,Communauté Urbaine d'Arras,None,"M. RAPENEAU Philippe, Président",,,"La Citadelle, Boulevard du Général de Gaulle BP 10345",62026,Arras cedex,,03-21-21-86-50,,03-21-50-59-95,b.hulot@cu-arras.org,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-188496,ESID de Metz,None,M. DERVAULT Sébastien,,,Rue du Maréchal LYAUTEY - CS 30 001,57044,Metz cedex 01,,(+33) -03-55-74-80-41,,(+33) -03-55-74-80-29,usid-metz.marches@defense.gouv.fr,,,,,,,False,False,,False,False
15-188497,Ville de Nantes,None,Madame le Maire,Pierre-Yves PETITGAS,,"Direction Générale Organisation et Ressources HumainesCentre de Services Partagés RHCellule de gestion97, rue bonne garde",44200,Nantes,,(+33) 2-52-10-80-33,,,pierre-yves.petitgas@nantesmetropole.fr,http://www.nantes.fr,http://marchespublics.nantesmetropole.fr,,,,,False,False,,False,False
15-188498,SIVU Bordeaux Mérignac,None," La présidente, emmanuelle cuny",,,"40,avenue de la gare",33200,Bordeaux,,(+33) 5-57-00-04-07,,(+33) 5-56-08-88-97,marchespublics@sivubm.com,http://www.le-gout-dans-nos-assiettes.com,http://sivu-bordeaux-merignac.e-marchespublics.com,,,,,False,False,,False,False
15-188499,C.H.U. de Nîmes,None,"Mme SIREROL SARAH, Acheteur",,,CHU NIMES Place professeur robert debré Direction de achats Batiment 6,30029,Nimes,,04-66-68-68-68,3023,,sarah.sirerol@chu-nimes.fr,,https://www.achats-hopitaux.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
16-8426,CCIR Pays de la Loire,None,Mme CHARLOT BLANCHARD Isabelle,,,16 quai Ernest Renaud CS 70515,44105,Nantes cedex 4,,(+33) 2-40-44-63-18,,(+33) 2-40-44-63-20,,http://www.paysdelaloire.cci.fr,https://marches-publics.gouv.fr,https://marches-publics.gouv.fr,https://marches-publics.gouv.fr,,,False,False,,False,False
15-188501,MEEDDAT,None,,,,Tour sequoia - 1 place carpeaux,92055,La défense cédex,,(+33) 1-40-81-14-12,,(+33) 1-40-81-71-90,aides-combi.dgmt@developpement-durable.gouv.fr,,,,,,,False,False,,False,False
15-188502,Etablissement Français du Sang,None,M. TOUJAS François,M. Le Président de L'établissement Français du Sang,,"20, avenue du stade de France",93218,La plaine saint denis cedex,,(+33) 1-55-93-28-21,,(+33) 1-55-93-96-02,marches-publics.damg@efs.sante.fr,http://www.dondusang.net,https://www.marches-publics.gouv.fr,,,,,False,False,,False,False
15-188503,Société d'Economie Mixte de Nanterre,None,Mme CLEDAT-VAGNE Hélène,,,13 rue du Vieux Pont,92000,Nanterre,,(+33) 1-55-17-19-04,,,remy.gheldof@semna.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-188505,maison de retraite les tilleuls,None,TETU Alain,,,quartier des eyrauds,4700,Oraison,,(+33) 4-92-70-55-00,,(+33) 4-92-70-55-10,atetu.lestilleulsoraison@orange.fr,,,,,,,False,False,,False,False
15-188506,Ville de Houilles,None,M. CREQUY Dominique,,,"16, rue Gambetta",78800,Houilles,,01-30-86-33-19,,01-30-86-33-24,marche-public@ville-houilles.fr,,http://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2015_ohLmfJd2m1&v=1&selected=0,,,,,False,False,,False,False
15-188507,SIVU Bordeaux Mérignac,None," La présidente, emmanuelle cuny",,,"40,avenue de la gare",33200,Bordeaux,,(+33) 5-57-00-04-07,,(+33) 5-56-08-88-97,marchespublics@sivubm.com,http://www.le-gout-dans-nos-assiettes.com,http://sivu-bordeaux-merignac.e-marchespublics.com,,,,,False,False,,False,False
15-188508,Département de Meurthe-et-Moselle,None,Mme BOREL Amandine,,,48 Esplanade Jacques Baudot C.O. 900 19,54035,Nancy Cedex,,(+33) 3-83-94-52-67,,(+33) 3-83-94-56-47,achats@departement54.fr,,,,,,,False,False,,False,False
15-188509,Communauté Urbaine d'Arras,None,"M. RAPENEAU Philippe, Président",,,"La Citadelle, Boulevard du Général de Gaulle BP 10345",62026,Arras cedex,,03-21-21-86-50,,03-21-50-59-95,b.hulot@cu-arras.org,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
19-387,Ville de Paris - Jeunesse et sports,None,Mme Le Perves Catherine,,,25 boulevard Bourdon,75004,Paris,,,,,djs-aapc@paris.fr,http://www.paris.fr,,,,,,False,False,,False,False
15-188511,CPAM du Rhône,None,Mme La Directrice Générale,"Unité budget/marchés bureau D101s, du lundi au vendredi de 9h00 à 11h30 et de 13h30 à 16h30 (pour les retraits et dépôts de dossier sur place, se présenter au poste de sécurité au 2 rue Pierre Cacard 69100 Villeurbanne)",,276 cours Emile Zola,69619,Villeurbanne cedex,,(+33) 4-26-10-73-15,,(+33) 4-26-10-72-94,lahcene.bouchareb@cpam-rhone.cnamts.fr,http://www.ameli.fr,http://www.cnamts.achatpublic.com,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2015_gIL5yoAA1U,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2015_gIL5yoAA1U,,,False,False,,False,False
15-188512,SIVOM des Rives de l'AA et de la Colme,None, C.kiers,,,Bp 175,59820,Gravelines,,(+33) 3-28-21-42-76,,(+33) 3-28-21-42-76,c.kiers@ville-gravelines.fr,http://sivom-rives-aa-colme.e-marchespublics.com,http://sivom-rives-aa-colme.e-marchespublics.com,,,,,False,False,,False,False
15-188513,SDIS 69,None,M. BARBANCEYS Jean-Marc,,,17 rue Rabelais,69421,Lyon cedex 03,,,,,marchespublics@sdmis.fr,http://www.sdmis.fr,http://www.sdmis.fr,,,,,False,False,,False,False
15-188514,Ville de Biot,None,Service Finances - Marchés Publics,,,8-10 route de Valbonne,6410,Biot,,,,,marches-publics@biot.fr,http://biot.fr,http://marches-securises.fr,,,,,False,False,,False,False
15-188515,Communauté de cmes du centre littoral,None,MME Marie-Laure PHINERA-HORTH,,,Chemin de La ChaumièreQuartier Balata,97351,Matoury,,05-94-28-28-28,,05-94-28-28-20,,,,,,,,False,False,,False,False
15-188516,Conseil Régional Midi-Pyrénées,None,DAJ - Service des marchés publics,,,"22, Boulevard du Maréchal Juin",31406,Toulouse cédex 9,,(+33) 5-61-33-55-83,,,marches.publics@cr-mip.fr,http://www.midipyrenees.fr,http://www.midipyrenees.fr/Marches-Publics,,,,,False,False,,False,False
15-188517,Communauté de Communes de l'Ile de Ré,None,"M. Quillet Lionel, Président",,,3 rue du Père Ignace,17410,Saint martin de ré,,,,,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2015_C5XmKGysij,,,,,,False,False,,False,False
15-188518,Collectivité Territoriale de Corse,None,M. le Président du Conseil Exécutif,,,Collectivité Territoriale de Corse 22 Cours Grandval BP 215,20187,Ajaccio Cedex 1,,04-95-51-64-64,,04-95-51-66-21,achats-sgbm@ct-corse.fr,http://www.corse.fr,,,,,,False,False,,False,False
15-188519,I.F.C.E.,None,Service achats,,,Route de Troche BP 6,19230,Arnac Pompadour,,,,,,,,,,,,False,False,,False,False
15-188520,Université Rennes 2,None,,Direction des Finances et du Pilotage - Pôle Commande Publique (Bâtiment Présidence - Porte 403),,Place du Recteur Henri Le Moal - CS 24307,35043,Rennes cedex,,,,,achatsmarches@univ-rennes2.fr,http://www.univ-rennes2.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
15-188521,L'hôpital Nord Ouest- Tarare,None,Stéphane Fucks,,,"1, boulevard Jean Baptiste Martin",69170,Tarare,,04-74-05-48-91,,04-74-05-48-39,sfucks@lhopitalnordouest.fr,http://www.lhopitalnordouest.fr,http://www.achatpublic.com,,,,,False,False,,False,False
15-188522,Ville de Sannois,None,M. LE MAIRE,,,Direction des Services Techniques Place du Général Leclerc BP 60088,95111,Sannois Cedex,,,,,,,,,,,,False,False,,False,False
15-188523,Ville de Charleville Mézières,None,Mme GLACET Odile,,,"-, Place du Théatre",8000,CHARLEVILLE MEZIERES,,,,,marches-publics@mairie-charlevillemezieres.fr,,,,,,,False,False,,False,False
15-188524,Chambre métiers artisanat 76,None, Etablissement public administratif,,,"Cma76 - 135, bd. De l'europe",76100,Rouen,,02-32-18-23-45,,02-32-18-23-00,lydiemabille@cm-76.fr,http://reseaucma.e-marchespublics.com,http://reseaucma.e-marchespublics.com,,,,,False,False,,False,False
15-188525,MEDDTL,13001954000017,M. BINSAMOU Frédéric,Bureau des marchés - MC1,,SG-SAF-MC1 Tour Pascal B,92055,La défense cedex,,(+33) 1-40-81-99-77,,(+33) 1-40-81-36-41,mc1.mc.saf.sg@developpement-durable.gouv.fr,http://www.developpement-durable.gouv.fr,http://www.developpement-durable.gouv.fr,http://www.developpement-durable.gouv.fr,http://www.developpement-durable.gouv.fr,,,False,False,,False,False
16-24159,SDIS de la Réunion,None,,Service commande publique,,94 rue Monthyon,97487,Saint-denis cedex,RE,(+33) 2-62-90-48-82,,(+33) 2-62-90-76-24,marches@sdis974.re,,http://www.achatpublic.com,,,,,False,False,,False,False
15-188527,Bordeaux Metropole,None,Direction des Bâtiments et Moyens,,,Esplanade Charles de Gaulle,33076,Bordeaux cedex,,,,,,,,,,,,False,False,,False,False
15-188528,conseil régional d'ile de france,None,"Mme Brohan, conseil régional d'ile de france",,,35 bd des invalides 35 bd des invalides,75007,Paris,,01-53-85-78-94,,01-53-85-55-56,servicemarches.upmg@iledefrance.fr,http://avis.maximilien.fr,,,,,,False,False,,False,False
15-188529,OTC Nice,None, Fanny Pierron,,,5 Promenade des AnglaisBP 4079,6302,Nice Cedex 04,,(+33) 4-92-14-46-50,,(+33) 4-92-14-46-49,marches.publics@otcnice.com,,https://www.marches-securises.fr,,,,,False,False,,False,False
15-188530,Ville de Vierzon,None,"M. Nicolas SANSU, Maire",,,Place de l'Hôtel de Ville - BP 337,18103,Vierzon cedex,,02-48-52-65-00,,,,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-188531,Univ.Technologie Belfort-Montbéliard,None,laetitia.parmentier@utbm.fr,,,Site de Sévenans,90000,Belfort cedex,,,,,laetitia.parmentier@utbm.fr,,,,,,,False,False,,False,False
15-188532,Commune des Mureaux,None, Françoise deligne,,,Place de la liberation bp2053,78135,Les mureaux cedex,,01-30-91-89-84,,01-30-99-46-68,fdeligne@mairie-lesmureaux.fr,http://www.lesmureaux.fr/,http://mairie-lesmureaux.e-marchespublics.com,,,,,False,False,,False,False
15-188533,Conseil Général de Charente-Maritime,None, CONSEILGAL,,,"85, boulevard de la République Cedex 9",17076,La Rochelle,,,,,,,,,,,,False,False,,False,False
15-188534,Ville de Montpellier,None,Monsieur le Maire,,,1 place Georges Frêche,34267,Montpellier cedex 2,,,,,,http://www.montpellier.fr,https://marches.montpellier3m.fr,,,,,False,False,,False,False
15-188535,Conseil Général du Gard,None,M. BOMPARD Gilles,,,Département du Gard 3 rue Guillemette 3 rue Guillemette,30044,Nîmes cedex 9,,,,,,http://www.gard.fr,,,,,,False,False,,False,False
15-188536,Ville de Puteaux,None,Mme MAGNE Marilyne,Service marchés publics,,131 rue de la République,92800,Puteaux,,(+33) -01-46-92-92-53,,,marchespublics@mairie-puteaux.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-188537,Société d'Economie Mixte de Nanterre,None,Mme CLEDAT-VAGNE Hélène,,,13 rue du Vieux Pont,92000,Nanterre,,(+33) 1-55-17-19-04,,,remy.gheldof@semna.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-188538,SYND.DEPT D'ENERGIES DU CALVADOS,None,M. le Président,,,Esplanade Brillaud de LaujardièreCS 75046,14077,caen cedex 5,,(+33) 2-31-06-61-61,,(+33) 2-31-93-69-48,marches@sdec-energie.fr,http://www.sdec-energie.fr,http://www.uamc14.com/sieecalvados,,http://www.uamc14.com/sieecalvados,,,False,False,,False,False
15-188539,Ville d'Ajaccio,None,M. MARCANGELI Laurent,,,Mairie d'Ajaccio 2 avenue sérafini BP 412,20304,Ajaccio cedex,,(+33) 4-95-51-52-84,,,dajcp@ville-ajaccio.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-188540,Conseil Général du Gard,None,M. Le Président,,,3 rue Guillemette 3 rue Guillemette,30044,Nîmes cedex 9,,,,,,http://www.gard.fr,,,,,,False,False,,False,False
15-188542,D E A L,None,M Le Directeur de l'Environnement de l'Aménagement et du Logement,,,CS 76003,97306,Cayenne,GF,(+33) 5-94-39-80-00,,(+33) 5-94-31-74-20,deal-guyane@developpement-durable.gouv.fr,,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
15-188543,Ville d'Antibes Juan-les-Pins,None,M. MAIRE Le,,,DGA Ressources et Prospective 12 place Géneral de Gaulle BP 2205,6606,Antibes cedex,,,,,commandepub-gestadm@ville-antibes.fr,,,,,,,False,False,,False,False
15-188544,Centre National de Gestion,None,"Mme TOUPILLIER Danielle, Directrice générale",,,Le Ponant II - 21B rue LEBLANC,75737,Paris cedex 15,,,,,,http://www.cng.sante.fr/,http://achatpublic.com/,,,,,False,False,,False,False
15-188545,S.D.I.S. de la Nièvre,None,Madame Bonnet Nadia,,,Rue du Colonel Rimailho,58640,Varennes-vauzelles,,,,(+33) -03-86-60-37-50,nadia.bonnet@sdis58.fr,,http://www.e-bourgogne.fr,,,,,False,False,,False,False
